Code,Biomass
YALI0E25652g,0.105691643685873
YALI0E25740g,0.105691643685873
YALI0E26004g,0.096032176536154
YALI0E26719g,0.105691643685872
YALI0E26829g,0.105691643685872
YALI0E27005g,0.104795813369482
YALI0E27203g,0.105691643685872
YALI0E27346g,0.105691643685872
YALI0E27874g,0.105691643685872
YALI0E28153g,0.105691643685872
YALI0E28237g,0.105691643685872
YALI0E28468g,0.105691643685872
YALI0E28787g,0.105691643685872
YALI0E28963g,2.28429852808138E-16
YALI0E29139g,0.105691643685873
YALI0E29579g,-4.95205343584779E-18
YALI0E29667g,0.104533801721018
YALI0E29975g,0.105691643685873
YALI0E30129g,0.105691643685873
YALI0E30283g,0.105691643685872
YALI0E30481g,0.105691643685872
YALI0E30591g,8.08548685163184E-16
YALI0E30965g,0.105691643685872
YALI0E31009g,0.105691643685872
YALI0E31064g,0.105691643685872
YALI0E31086g,-3.28637420404762E-17
YALI0E31471g,0.105691643685873
YALI0E31515g,0.105691643685873
YALI0E32035g,0.105691643685873
YALI0E32065g,0.105691643685873
YALI0E32164g,0.025854891589746
YALI0E32527g,0.105691643685873
YALI0E32769g,0.105691643685873
YALI0E32791g,0.105691643685873
YALI0E32901g,0.105691643685873
YALI0E33033g,-9.43535790008391E-15
YALI0E33099g,0.105691643685872
YALI0E33143g,0.105691643685872
YALI0E33517g,0.105691643685872
YALI0E33957g,-9.88774784205542E-17
YALI0E34037g,0.035809498478118
YALI0E34133g,0.105691643685803
YALI0E34265g,0.105691643685803
YALI0E34672g,0.105659898800125
YALI0E34749g,0.105691643685803
YALI0E35156g,0.105691643685803
YALI0F00264g,0.105345952173985
YALI0F00462g,0.105691643685872
YALI0F00484g,0.105691643685872
YALI0F01078g,0.105691643685872
YALI0F01771g,0.035809498478135
YALI0F02299g,0.105691643685872
YALI0F02497g,0.105691643685872
YALI0F02629g,0.105691643685872
YALI0F02849g,0.103574165032333
YALI0F02893g,0.025854891589743
YALI0F03201g,0.035809498478128
YALI0F03567g,0.035809498478128
YALI0F03597g,0.105691643685875
YALI0F04015g,8.54499234911032E-18
YALI0F04095g,0.105595746917428
YALI0F04103g,0.035809498478135
YALI0F04114g,0.035809498478135
YALI0F04169g,0.105691643685872
YALI0F05192g,3.06698732701613E-18
YALI0F05214g,0.096190086745324
YALI0F05390g,0.105691643685872
YALI0F05500g,-1.57175602334828E-16
YALI0F05610g,0.105691643685873
YALI0F05632g,3.01521832092112E-18
YALI0F05874g,0.105691643685872
YALI0F06424g,0.105691643685872
YALI0F06468g,0.102967195848434
YALI0F06578g,2.55517115651201E-17
YALI0F06710g,0.105691643685873
YALI0F06820g,0.105691643685873
YALI0F06974g,0.105691643685873
YALI0F07062g,0.105691643685873
YALI0F07711g,0.104413869732457
YALI0F08195g,0.105691643685873
YALI0F08217g,0.105691643685873
YALI0F08283g,0.105691643685873
YALI0F08415g,0.105691643685873
YALI0F08613g,0.035809498478143
YALI0F08701g,-9.51853393544596E-19
YALI0F09097g,0.105691643685888
YALI0F09185g,0.101951455480299
YALI0F09229g,1.00357177014166E-15
YALI0F09339g,1.14219829301352E-17
YALI0F09405g,0.105691643685873
YALI0F09449g,0.105691643685873
YALI0F09559g,0.105691643685873
YALI0F09603g,0.105691643685873
YALI0F09625g,0.105691643685873
YALI0F09966g,0.102967195848434
YALI0F10010g,0.105691643685873
YALI0F10857g,0.105691643685873
YALI0F10923g,0.105691643685873
YALI0F11231g,0.105691643685873
YALI0F11583g,0.105691643685873
YALI0F11759g,-1.64692283419606E-17
YALI0F11935g,0.105691643685873
YALI0F12177g,0.105691643685873
YALI0F12199g,0.105691643685873
YALI0F12639g,9.12834157470648E-18
YALI0F12749g,0.105691643685874
YALI0F12925g,0.105691643685874
YALI0F13453g,-2.66865132380418E-18
YALI0F13541g,0.105691643685872
YALI0F14025g,0.105691643685872
YALI0F14729g,0.105691643685872
YALI0F15345g,0.105691643685872
YALI0F15433g,0.105563372783748
YALI0F15587g,0.105691643685872
YALI0F15631g,0.105691643685872
YALI0F16181g,0.105691643685872
YALI0F16291g,0.105691643685872
YALI0F16709g,0.105691643685872
YALI0F16819g,0.101363925850491
YALI0F16896g,0.105691643685872
YALI0F17138g,0.105691643685872
YALI0F17644g,-1.11553138917283E-18
YALI0F17820g,0.102873371848858
YALI0F18502g,0.105691643685872
YALI0F19052g,0.105691643685872
YALI0F19184g,0.105691643685872
YALI0F19448g,0.105691643685872
YALI0F19470g,0.105691643685872
YALI0F19514g,0.105691643685872
YALI0F19866g,0.105691643685872
YALI0F20218g,0.105691643685872
YALI0F20262g,0.105691643685872
YALI0F20306g,0.025854891589747
YALI0F20328g,-1.7159424599659E-17
YALI0F20504g,0.105691643685872
YALI0F20570g,0.105691643685872
YALI0F20702g,0.104795813369481
YALI0F20790g,0.105691643685872
YALI0F21010g,1.73679836160352E-16
YALI0F21197g,0.105691643685873
YALI0F21219g,0.105691643685873
YALI0F21527g,1.37806640971163E-18
YALI0F22517g,0.105691643685873
YALI0F22781g,8.17387496306674E-18
YALI0F22825g,0.105691643685873
YALI0F23243g,0.105691643685873
YALI0F23441g,0.105691643685873
YALI0F23463g,-1.00920025171241E-17
YALI0F23727g,0.105691643685872
YALI0F23837g,-1.36468846242902E-17
YALI0F23903g,0.105691643685872
YALI0F23947g,0.105691643685872
YALI0F24475g,0.105691643685872
YALI0F24893g,2.67665032517327E-15
YALI0F24937g,0.105691643685873
YALI0F25047g,0.105691643685873
YALI0F25135g,0.105691643685873
YALI0F25641g,0.105691643685873
YALI0F25795g,0.105691643685873
YALI0F25817g,0.105691643685873
YALI0F26323g,0.105623030045482
YALI0F26433g,0.105691643685873
YALI0F26455g,0.105691643685873
YALI0F26521g,0.105691643685873
YALI0F26609g,0.105691643685873
YALI0F26785g,0.105691643685873
YALI0F27247g,0.105691643685873
YALI0F27313g,0.105691643685873
YALI0F27665g,2.40296188498877E-17
YALI0F27885g,0.105691643685873
YALI0F29843g,0.105691643685873
YALI0F29975g,0.105691643685873
YALI0F30019g,4.87127117983073E-16
YALI0F30063g,0.105691643685874
YALI0F30129g,0.105691643685874
YALI0F30349g,0.105691643685874
YALI0F30481g,-3.52805685495175E-16
YALI0F30569g,0.105691643685874
YALI0F30679g,0.105691643685874
YALI0F30811g,0.105691643685874
YALI0F30833g,0.105691643685874
YALI0F30987g,0.105691643685874
YALI0F31075g,-1.93055585443714E-17
YALI0F31273g,0.105691643685872
YALI0F31735g,0.105691643685872
YALI0F31999g,0.105691643685872
YALI0A06589g,0.105691643685872
YALI0A09042g,0.105691643685872
YALI0A10659g,0.105691643685872
YALI0A12353g,0.105691643685872
YALI0A15576g,0.105691643685872
YALI0A15906g,0.105691643685872
YALI0A15950g,-1.66213525433771E-18
YALI0B00704g,0.070342082097959
YALI0B02178g,0.105691643685908
YALI0B03630g,0.105691643685908
YALI0B04180g,0.105691643685908
YALI0B06941g,-3.3033801905158E-16
YALI0B07117g,0.105691643685873
YALI0B07447g,1.79108138439371E-16
YALI0B07667g,-1.63237888878784E-19
YALI0B11330g,0.105691643685873
YALI0B14619g,0.105691643685873
YALI0B19976g,0.105691643685873
YALI0B21780g,0.105691643685873
YALI0B22308g,0.105691643685873
YALI0B22506g,0.105691643685873
YALI0C00627g,0.105691643685873
YALI0C01411g,0.105691643685873
YALI0C05170g,-7.35010625410394E-18
YALI0C06996g,0.105691643685873
YALI0C08074g,0.105691643685873
YALI0C09636g,0.105691643685873
YALI0C11803g,0.105691643685873
YALI0C13574g,0.105691643685873
YALI0C14344g,0.105691643685873
YALI0C15488g,0.105691643685873
YALI0C16907g,0.105691643685873
YALI0C17281g,0.105691643685873
YALI0C17303g,0.105691643685873
YALI0C19085g,0.105691643685873
YALI0C21406g,0.105691643685873
YALI0C23298g,0.105691643685873
YALI0C23617g,0.105691643685873
YALI0C24101g,0.105691643685873
YALI0D03179g,0.105691643685873
YALI0D03333g,0.105691643685873
YALI0D04092g,0.105691643685873
YALI0D04422g,0
YALI0D05819g,0.105691643685873
YALI0D05995g,0.105691643685873
YALI0D06413g,0.105691643685873
YALI0D07634g,0.105691643685873
YALI0D07942g,0.105691643685873
YALI0D08228g,0.105691643685873
YALI0D08382g,0.105691643685873
YALI0D12400g,0.059392470822263
YALI0D13112g,1.22671135832815E-18
YALI0D13970g,0.105691643685873
YALI0D16643g,0.105691643685873
YALI0D20108g,0.105691643685873
YALI0D20768g,0.101593479170598
YALI0D24607g,0.105691643685873
YALI0D25938g,0.105691643685873
YALI0E01056g,0.105691643685873
YALI0E02156g,0.105691643685873
YALI0E04939g,0.105691643685873
YALI0E06413g,0.105691643685873
YALI0E07073g,0.105691643685873
YALI0E07766g,0.105691643685873
YALI0E09493g,0.105691643685873
YALI0E10307g,0.105691643685873
YALI0E10417g,0.105691643685873
YALI0E11099g,0.105691643685873
YALI0E12837g,0.105691643685873
YALI0E13057g,2.41076750018153E-17
YALI0E14102g,1.38490898946599E-17
YALI0E14190g,0.096985803294505
YALI0E14234g,0.105691643685873
YALI0E14256g,0.105691643685873
YALI0E14597g,0.105691643685873
YALI0E14949g,0.105691643685873
YALI0E15378g,-3.66423226924319E-18
YALI0E15488g,0.105691643685872
YALI0E15708g,0.105691643685872
YALI0E15840g,0.105691643685872
YALI0E16368g,3.4267220815017E-17
YALI0E16643g,0.105691643685873
YALI0E18238g,0.105691643685873
YALI0E18348g,0.105691643685873
YALI0E20691g,0.105691643685873
YALI0E20713g,0.105691643685873
YALI0E21307g,0.105691643685873
YALI0E22198g,0.105691643685873
YALI0E23991g,0.105691643685873
YALI0E24497g,0.105691643685873
YALI0E27291g,0.105691643685873
YALI0E29161g,0.105691643685873
YALI0E32351g,0.105691643685873
YALI0E33495g,0.105691643685873
YALI0F00396g,0.105691643685873
YALI0F00506g,5.56325346453439E-16
YALI0F01210g,0.081143454685534
YALI0F03179g,0.025854891589746
YALI0F04378g,1.38459829348585E-18
YALI0F04444g,0.105691643685873
YALI0F05962g,0.104938619769115
YALI0F06842g,0.105691643685873
YALI0F09273g,0.105691643685873
YALI0F11297g,2.43965713879119E-17
YALI0F12089g,0.105691643685873
YALI0F13145g,0.105691643685873
YALI0F13937g,0.105691643685873
YALI0F14223g,0.105691643685873
YALI0F15983g,0.105691643685873
YALI0F16225g,0.105691643685873
YALI0F16423g,0.105691643685873
YALI0F18216g,0.105691643685873
YALI0F18590g,0.105691643685873
YALI0F19712g,0.105691643685873
YALI0F21791g,0.105691643685873
YALI0F23221g,8.83715448705953E-17
YALI0F23573g,0.105691643685872
YALI0F26191g,0.105691643685872
YALI0F28655g,0.105691643685872
YALI0F28765g,0.105691643685872
YALI0F29337g,0.105691643685872
YALI0F30745g,0.105691643685872
YALI0E03212g,0.105691643685872
NP_075432,0.025854891589747
NP_075433,0.025854891589747
NP_075437,0.025854891589747
YALI0F04774g,0.025854891589747
NP_075434,0.035809498478137
NP_075438,0.035809498478137
YALI0D18568g,0.035809498478137
NP_075443,0.035809498478137
YALI0A14806g,0.035809498478137
YALI0C12210g,0.035809498478137
YALI0F24673g,0.035809498478137
YALI0F08723g,0.105691643685906
YALI0E31647g,-2.95275053292408E-18
YALI0F01496g,0.105691643685872
YALI0E17391g,0.105691643685872
YALI0D14850g,0.105691643685872
YALI0D24629g,0.105691643685872
YALI0B14531g,0.105691643685872
YALI0E33774g,0.105691643685872
YALI0B01771g,0.105691643685872
YALI0D08206g,0.105691643685872
YALI0D16379g,0.105691643685872
YALI0E22462g,0.105691643685872
YALI0F02937g,0.105691643685872
YALI0A01111g,0.105691643685872
YALI0A06974g,0.105691643685872
YALI0B01848g,0.105691643685872
YALI0B02544g,0.105691643685872
YALI0B10406g,0.105691643685872
YALI0B13816g,0.105691643685872
YALI0B14014g,0.105691643685872
YALI0B21846g,0.105691643685872
YALI0B22550g,0.105691643685872
YALI0C04092g,0.105691643685872
YALI0C08811g,0.105691643685872
YALI0C20265g,0.105691643685872
YALI0D02167g,0.105691643685872
YALI0D08690g,0.105691643685872
YALI0D12573g,0.105691643685872
YALI0D23815g,0.105691643685872
YALI0E07787g,0.105691643685872
YALI0E15818g,0.105691643685872
YALI0E25982g,0.105691643685872
YALI0F01320g,0.105691643685872
YALI0F05038g,0.105691643685872
YALI0F09251g,0.105691643685872
YALI0F22605g,0.105691643685872
YALI0F23749g,0.105691643685872
YALI0B14289g,0.105691643685872
YALI0B16214g,0.105691643685872
YALI0B19360g,0.105691643685872
YALI0B22924g,0.105691643685872
YALI0C16753g,0.105691643685872
YALI0C20669g,0.105691643685872
YALI0D18381g,0.105691643685872
YALI0E02398g,0.105691643685872
YALI0E20163g,0.105691643685872
YALI0E20207g,0.105691643685872
YALI0F01672g,0.105691643685872
YALI0F26587g,0.105691643685872
YALI0A08217g,0.105691643685872
YALI0A20350g,0.105691643685872
YALI0B09361g,0.105691643685872
YALI0B16192g,0.105691643685872
YALI0C19866g,0.105691643685872
YALI0C22088g,0.105691643685872
YALI0D02321g,0.105691643685872
YALI0D19184g,0.105691643685872
YALI0D24431g,0.105691643685872
YALI0E34793g,0.105691643685872
YALI0F07821g,0.105691643685872
YALI0F26125g,0.105691643685872
YALI0C23859g,0.105691643685872
YALI0D27654g,0.105691643685872
YALI0E27654g,0.105691643685872
YALI0E32835g,0.105691643685872
YALI0D06281g,-1.50946826491809E-19
YALI0A20988g,0.105691643685872
YALI0D06798g,0.105691643685872
YALI0E05049g,0
YALI0D18920g,0
YALI0D20152g,0
YALI0E26741g,0
YALI0C00407g,0
YALI0A08734g,0.105691643685871
YALI0A16698g,0.105691643685871
YALI0B12980g,0.105691643685871
YALI0B14927g,0.105691643685871
YALI0B17688g,0.105691643685871
YALI0B23430g,0.105691643685871
YALI0C02783g,0.105691643685871
YALI0C05709g,0.105691643685871
YALI0C06930g,0.105691643685871
YALI0C08569g,0.105691643685871
YALI0C20427g,0.105691643685871
YALI0C22616g,0.105691643685871
YALI0D10043g,0.105691643685871
YALI0D12100g,0.105691643685871
YALI0D19756g,0.105691643685871
YALI0D25828g,0.105691643685871
YALI0E07161g,0.105691643685871
YALI0E14729g,0.105691643685871
YALI0E18139g,0.105691643685871
YALI0E18590g,0.105691643685871
YALI0E20273g,0.105691643685871
YALI0E20471g,0.105691643685871
YALI0E27247g,0.105691643685871
YALI0E32736g,0.105691643685871
YALI0F05984g,0.105691643685871
YALI0F11649g,0.105691643685871
YALI0F17996g,0.105691643685871
YALI0F19536g,0.105691643685871
YALI0F20900g,0.105691643685871
YALI0F21109g,0.105691643685871
YALI0F22121g,0.105691643685871
YALI0F28193g,0.105691643685871
YALI0F28369g,0.105691643685871
YALIUNK1,0.105691643685871
YALI0F19910g,0.105678893256726
